2,1,1.410100222,10,1
1,1,5.183142662,10,1
2,1,7.607699394,15,1
1,1,13.44281673,20,1
0,1,7.975983143,15,1
1,1,28.13955498,25,1
1,1,9.76437664,15,1
2,1,1.399612546,5,1
1,1,2.342961788,5,1
0,1,29.25983238,32,1
0,1,21.30108643,25,1
0,1,2.495350838,5,1
2,1,16.11800194,25,1
1,1,30.0289669,32,1
2,1,11.05165386,32,1
0,1,9.563709259,10,1
0,1,14.83081818,20,1
2,1,8.811273575,20,1
1,0,10.45571327,15,1
2,0,2.661468506,5,1
0,0,2.352852583,5,1
0,0,4.731165886,10,1
2,0,9.600656509,25,1
0,0,0,20,1
2,0,8.919196129,32,1
1,0,10.78161335,20,1
0,0,20.92037773,25,1
1,0,11.75555706,25,1
1,0,15.2908144,32,1
0,0,12.73206139,32,1
2,0,5.907729626,20,1
0,0,10.86489487,15,1
2,0,6.679831028,15,1
1,0,3.265826941,5,1
2,0,7.332477093,10,1
1,0,8.022170067,10,1
0,2,3.36687398,5,1
0,2,14.8719101,20,1
0,2,9.67161274,15,1
0,2,14.98203564,25,1
0,2,9.941389084,10,1
0,2,19.43703079,32,1
2,1,22.27910042,25,2
1,1,6.855572701,5,2
1,1,13.26133156,10,2
1,1,33.52550125,32,2
0,1,37.94536591,32,2
2,1,27.69695473,20,2
1,1,20.64720154,20,2
2,1,7.775530338,5,2
2,1,21.98132133,15,2
1,1,17.3212719,15,2
0,1,20.851614,20,2
0,1,29.16625404,25,2
0,1,11.73259354,5,2
2,1,47.90585327,32,2
0,1,22.36245918,10,2
0,1,23.54569435,15,2
2,1,17.76051903,10,2
1,1,21.49818611,25,2
0,0,47.40635681,20,2
2,0,18.14303207,10,2
0,0,16.8316021,10,2
1,0,9.899835587,5,2
0,0,7.737542152,5,2
0,0,25.96593285,15,2
0,0,54.76442719,25,2
0,0,45.89459229,32,2
1,0,40.65779877,25,2
1,0,33.3633461,15,2
1,0,49.83614731,32,2
2,0,27.93679428,15,2
2,0,58.49450302,32,2
1,0,8.575692177,10,2
1,0,22.03125,20,2
2,0,29.84479141,20,2
2,0,6.904185772,5,2
2,0,45.19805527,25,2
0,2,23.49577141,5,2
0,2,64.73529816,25,2
0,2,61.03931808,32,2
0,2,30.20431137,10,2
0,2,29.49226952,20,2
0,2,27.47904205,15,2
