0,2,34.38072968,25,2
0,2,15.1817131,15,2
0,2,7.026579857,5,2
0,2,20.34045792,20,2
0,2,10.61755371,10,2
0,2,31.19869232,32,2
2,1,24.32146645,20,2
2,1,8.367026329,10,2
2,1,29.86373138,32,2
0,1,12.13498592,5,2
1,1,6.203419685,5,2
1,1,11.90528202,10,2
0,1,19.62274361,20,2
1,1,18.24200249,25,2
2,1,6.08988905,15,2
2,1,20.38386154,25,2
0,1,35.23244476,32,2
1,1,12.65850258,20,2
0,1,14.44461918,10,2
1,1,31.00858879,32,2
0,1,14.29971695,15,2
1,1,9.970191956,15,2
0,1,24.87383461,25,2
2,1,8.344678879,5,2
2,0,14.21201229,10,2
0,0,20.08725739,15,2
2,0,29.95606232,25,2
1,0,18.77889824,20,2
0,0,8.437815666,5,2
0,0,12.70862865,10,2
0,0,17.53765678,20,2
1,0,19.95373344,10,2
1,0,16.44132996,25,2
1,0,8.214332581,5,2
1,0,33.62405396,32,2
2,0,5.644024849,5,2
0,0,18.91106606,25,2
1,0,14.42337322,15,2
0,0,33.727005,32,2
2,0,26.83163834,20,2
2,0,15.9094553,15,2
2,0,36.34498978,32,2
0,2,4.768238544,10,1
0,2,11.25781918,25,1
0,2,2.50386858,5,1
0,2,12.63698483,32,1
0,2,9.643273354,20,1
0,2,5.429205418,15,1
1,1,18.14102936,20,1
1,1,4.848610878,5,1
1,1,16.68651199,25,1
2,1,10.18239021,25,1
0,1,12.43972969,20,1
0,1,11.03527737,15,1
0,1,20.23125076,32,1
1,1,14.88080406,15,1
2,1,5.734706879,10,1
2,1,8.493621826,20,1
1,1,21.42572594,32,1
2,1,12.70713139,32,1
1,1,11.21903515,10,1
0,1,9.497205734,10,1
0,1,18.6595459,25,1
0,1,4.530889988,5,1
2,1,6.236552715,15,1
2,1,1.399502397,5,1
2,0,2.21052742,5,1
2,0,11.34368134,32,1
0,0,21.3961544,32,1
0,0,14.19543934,20,1
1,0,5.33064127,10,1
1,0,10.66213799,15,1
0,0,15.86964893,25,1
0,0,7.95387888,10,1
1,0,12.10864353,20,1
0,0,17.55856514,15,1
1,0,18.0382843,32,1
2,0,4.969247818,10,1
2,0,8.341440201,20,1
1,0,6.606986523,5,1
0,0,3.811513424,5,1
1,0,18.9538269,25,1
2,0,8.211064339,25,1
2,0,6.870494366,15,1
